axis snp loading PC1 PC2 PC3 predictor correlation
1 locus_46841.03 0.141984234760264 0.476414687129876 -0.0465252779287677 -0.141581049039112 PC1 0.476414687129876
1 locus_46905.03 0.252954784309348 0.408879007308368 0.721941502673406 0.173701193899086 PC2 0.721941502673406
1 locus_47126.01 -0.252954784309348 -0.408879007308368 -0.721941502673406 -0.173701193899086 PC2 0.721941502673406
1 locus_47197.03 -0.0713822689723278 -0.278609206345714 0.119356431492033 0.20248792716314 PC1 0.278609206345714
1 locus_47201.03 0.158405596544057 0.335054485704045 0.359409149454151 0.230595826105693 PC2 0.359409149454151
1 locus_47205.04 0.0486912242717573 0.143503689648056 0.112405269189161 0.322462593765441 PC3 0.322462593765441
1 locus_47379.04 0.202083679585533 0.646273501259062 0.00807697643848351 -0.10909977073113 PC1 0.646273501259062
1 locus_47737.04 0.284767167841697 0.521090837566698 0.680902114652446 0.0578766233933609 PC2 0.680902114652446
1 locus_47901.01 -0.252954784309348 -0.408879007308368 -0.721941502673406 -0.173701193899086 PC2 0.721941502673406
1 locus_48481.02 0.258975993709856 0.75932473658955 0.186010347965156 0.116592385096172 PC1 0.75932473658955
1 locus_48495.02 -0.0353120809920281 -0.0545162306870563 -0.111331188097301 -0.0491394984111495 PC2 0.111331188097301
1 locus_48516.02 0.15003291738813 0.494939933272983 -0.032574096679063 -0.137299811743774 PC1 0.494939933272983
1 locus_48656.03 0.145737732718096 0.33490815624032 0.34614236492431 0.431958912668452 PC3 0.431958912668452
1 locus_48796.02 0.290023541063349 0.71592625671905 0.342194364919229 -0.167805901158423 PC1 0.71592625671905
1 locus_48818.02 -0.109304647308704 -0.375723751103052 -0.0710509053493471 -0.353663874469718 PC1 0.375723751103052
1 locus_49167.01 -0.271139109316431 -0.756582719937722 -0.224366373709957 -0.00383370943242925 PC1 0.756582719937722
1 locus_49231.04 0.272380340050717 0.578609273597437 0.560874891460678 0.192991199855258 PC1 0.578609273597437
1 locus_49282.03 -0.21588836075292 -0.405139219797216 -0.504108236656781 -0.0584259951976367 PC2 0.504108236656781
1 locus_49349.02 -0.114226980544912 -0.380237139151884 -0.0989285216746232 -0.38916871454674 PC3 0.38916871454674
1 locus_49521.03 -0.239922808804418 -0.665597896316783 -0.182550727938593 0.0811110681663271 PC1 0.665597896316783
1 locus_49668.04 0.247566935636482 0.373212033784239 0.667389098385322 -0.142291112450071 PC2 0.667389098385322
1 locus_49753.02 0.247967983182489 0.772388224385244 0.029130858296769 -0.184704753471323 PC1 0.772388224385244
1 locus_49976.01 -0.263196951353709 -0.403461920930423 -0.73299831620795 0.0212066046517812 PC2 0.73299831620795
1 locus_50003.03 0.187817539872501 0.430532111258822 0.243135504337153 -0.225839039537591 PC1 0.430532111258822
1 locus_50059.04 -0.147792010706478 -0.51806110495459 0.0847254077992749 0.152594344526751 PC1 0.51806110495459
1 locus_50088.04 0.0828971445699783 0.23768308746205 0.139389886602093 0.310251408076928 PC3 0.310251408076928
1 locus_50590.03 0.299152060425853 0.653662348810278 0.463478131334262 -0.261652710357122 PC1 0.653662348810278
1 locus_50660.01 -0.092305959862799 -0.190127311231112 -0.0440603709461106 0.528810597928958 PC3 0.528810597928958
1 locus_51328.03 0.119184379639157 0.211474816479514 0.175318740016118 -0.434989305902774 PC3 0.434989305902774
1 locus_51474.03 0.19700785276241 0.339918794718026 0.46811420926334 -0.0952996283422891 PC2 0.46811420926334
1 locus_52534.04 0.316420453487438 0.623489985577712 0.663047885430653 -0.0252649803269406 PC2 0.663047885430653
1 locus_52895.02 -0.0980467200820434 -0.319013110637155 0.0316868025310703 0.156198910968384 PC1 0.319013110637155
1 locus_53317.04 0.202281207140472 0.35594974328391 0.407665164234908 -0.335118550729959 PC2 0.407665164234908
1 locus_56623.01 -0.232911208691619 -0.541501661682258 -0.281057435180262 0.312447382453393 PC1 0.541501661682258
1 locus_56831.03 0.232911208691619 0.541501661682258 0.281057435180262 -0.312447382453393 PC1 0.541501661682258
1 locus_57647.03 0.197389752720547 0.440680308490041 0.347570137329371 0.0435088947436552 PC1 0.440680308490041
1 locus_57736.04 0.26168103159718 0.576799240905329 0.482084825738473 0.0944698149095609 PC1 0.576799240905329
1 locus_58343.02 -0.233688546859692 -0.498131062994804 -0.390179776760525 0.172141351706748 PC1 0.498131062994804
1 locus_58535.02 -0.258050082967077 -0.497851525640241 -0.455603085486174 0.41015764671728 PC1 0.497851525640241
1 locus_58614.03 0.232020544284346 0.543524355896171 0.365195007220054 0.0392521576100138 PC1 0.543524355896171
1 locus_58758.01 -0.0537495652310425 -0.169139334680619 -0.0929869237953827 -0.301723211405812 PC3 0.301723211405812
1 locus_59169.04 0.232911208691619 0.541501661682258 0.281057435180262 -0.312447382453393 PC1 0.541501661682258
1 locus_59189.02 -0.25621346461313 -0.678725782023197 -0.166787742516188 0.38757334220343 PC1 0.678725782023197
1 locus_59251.04 0.223010793284078 0.51739470013751 0.395998574051506 0.179456627853367 PC1 0.51739470013751
1 locus_59285.02 -0.293211356170199 -0.408475710855139 -0.831070939803823 0.215359611284587 PC2 0.831070939803823
1 locus_59720.03 0.0364948038915211 0.180590187081938 -0.121885529584166 -0.106298991417695 PC1 0.180590187081938
1 locus_60025.03 0.132917416476701 0.304020928360805 0.226646444286167 0.0448745069593987 PC1 0.304020928360805
1 locus_60187.01 -0.239922808804418 -0.665597896316783 -0.182550727938593 0.0811110681663271 PC1 0.665597896316783
1 locus_60318.04 0.133258513749317 0.12298146997325 0.506731129460513 0.0177757371428332 PC2 0.506731129460513
1 locus_60416.03 0.301229020702616 0.58794393243101 0.677864978522297 0.120498140434348 PC2 0.677864978522297
1 locus_60441.02 -0.191111577245582 -0.310131109477132 -0.557984623581331 -0.186536619055748 PC2 0.557984623581331
1 locus_60521.03 0.166806819454597 0.555894149851511 -0.0493082684199546 -0.168840815971054 PC1 0.555894149851511
1 locus_60660.01 -0.30821687883276 -0.612654922537763 -0.638865134182263 0.0192215155555073 PC2 0.638865134182263
1 locus_61934.01 -0.0980467200820434 -0.319013110637155 0.0316868025310703 0.156198910968384 PC1 0.319013110637155
1 locus_62017.01 -0.223275290971381 -0.615150968182133 -0.150961902031129 0.173533606743946 PC1 0.615150968182133
1 locus_62042.01 -0.265614595635689 -0.581727024264274 -0.385574768702399 0.323409176957772 PC1 0.581727024264274
1 locus_62107.03 0.189644033176518 0.455606220509829 0.221201385533435 -0.19504374021331 PC1 0.455606220509829
1 locus_62702.02 -0.223275290971381 -0.615150968182133 -0.150961902031129 0.173533606743946 PC1 0.615150968182133
1 locus_62784.02 -0.251515933783197 -0.405562332555358 -0.666385689868792 0.0299888684290255 PC2 0.666385689868792
1 locus_63026.02 0.0553173310839638 0.140146779618288 0.0987688150981537 0.117763968682677 PC1 0.140146779618288
1 locus_63540.01 -0.224577757318223 -0.392105695506242 -0.517859468517283 0.141080580249165 PC2 0.517859468517283
1 locus_63627.03 0.123581492818221 0.28102640121385 0.177624749134189 -0.0947413877901691 PC1 0.28102640121385
1 locus_63708.01 -0.223275290971381 -0.615150968182133 -0.150961902031129 0.173533606743946 PC1 0.615150968182133
1 locus_63791.02 -0.254701898405671 -0.533033284841816 -0.482112777920122 0.0298620373941087 PC1 0.533033284841816
1 locus_63814.03 0.0440681058813398 0.240533385537576 -0.176314756873123 -0.104336960278818 PC1 0.240533385537576
1 locus_63859.04 0.159769378609395 0.391302043507271 0.206002592081171 -0.0441804381657442 PC1 0.391302043507271
1 locus_64065.03 -0.139682333050318 -0.464037704074085 0.0545798105255539 0.201016526592073 PC1 0.464037704074085
1 locus_64240.03 0.0870085888967395 0.31619732553692 -0.0379112130681684 0.0234562918380054 PC1 0.31619732553692
1 locus_64281.03 0.0950374256932302 0.259872394808333 0.105167053000063 0.0707052101589674 PC1 0.259872394808333
1 locus_64400.02 -0.214293729699856 -0.419821520616101 -0.391494426542547 0.251835279810556 PC1 0.419821520616101
1 locus_64564.02 -0.233688546859692 -0.498131062994804 -0.390179776760525 0.172141351706748 PC1 0.498131062994804
1 locus_65010.02 -0.223275290971381 -0.615150968182133 -0.150961902031129 0.173533606743946 PC1 0.615150968182133
1 locus_65026.03 -0.223275290971381 -0.615150968182133 -0.150961902031129 0.173533606743946 PC1 0.615150968182133
1 locus_65981.04 0.248240816980432 0.653512556566019 0.210306438954437 -0.213936089455153 PC1 0.653512556566019
1 locus_67637.04 0.223275290971381 0.615150968182133 0.150961902031129 -0.173533606743946 PC1 0.615150968182133
1 locus_67991.01 -0.225028569142143 -0.514818739946017 -0.248895217136769 0.438851305694481 PC1 0.514818739946017
1 locus_68149.02 0.223275290971381 0.615150968182133 0.150961902031129 -0.173533606743946 PC1 0.615150968182133
1 locus_68488.03 0.223275290971381 0.615150968182133 0.150961902031129 -0.173533606743946 PC1 0.615150968182133
1 locus_68672.04 0.127711556976677 0.220421724530614 0.362936448074509 0.166057798740858 PC2 0.362936448074509
1 locus_68677.04 0.273817182198797 0.719693995669788 0.222026406856065 -0.280950150741812 PC1 0.719693995669788
1 locus_69288.01 -0.223275290971381 -0.615150968182133 -0.150961902031129 0.173533606743946 PC1 0.615150968182133
1 locus_69355.02 -0.189644033176518 -0.455606220509829 -0.221201385533435 0.19504374021331 PC1 0.455606220509829
1 locus_69443.02 -0.231033843218131 -0.529258725429545 -0.290145775154237 0.314002706690328 PC1 0.529258725429545
1 locus_70113.04 0.223275290971381 0.615150968182133 0.150961902031129 -0.173533606743946 PC1 0.615150968182133
1 locus_70139.04 0.265151635808539 0.440348070550956 0.738050547481447 0.181417784949573 PC2 0.738050547481447
1 locus_70343.03 0.179196298291343 0.375496723529835 0.363911843134172 0.0764037287676093 PC1 0.375496723529835
1 locus_70498.02 -0.268253970673634 -0.755416097648952 -0.219068201496606 -0.0341581987050329 PC1 0.755416097648952
1 locus_70547.01 -0.111537590166273 -0.466303960533815 0.20077786074877 0.184337413394893 PC1 0.466303960533815
1 locus_70855.04 0.254368194333887 0.639687427673127 0.268226561804192 -0.19816067009556 PC1 0.639687427673127
1 locus_71122.03 -0.265614595635689 -0.581727024264274 -0.385574768702399 0.323409176957772 PC1 0.581727024264274
1 locus_71152.02 -0.267810566676973 -0.779906283600085 -0.188128277559814 -0.072327084612088 PC1 0.779906283600085
1 locus_71154.04 0.127229411522282 0.0920464239823423 0.516932646457717 -0.00928532336237935 PC2 0.516932646457717
1 locus_71496.04 0.0337528924759423 0.147408886296511 -0.0583682831226629 -0.0086783291811795 PC1 0.147408886296511
1 locus_71822.02 -0.223275290971381 -0.615150968182133 -0.150961902031129 0.173533606743946 PC1 0.615150968182133
1 locus_71897.04 -0.266466433731004 -0.572828998512142 -0.403276963743136 0.32636649443048 PC1 0.572828998512142
1 locus_72029.01 -0.0980467200820434 -0.319013110637155 0.0316868025310703 0.156198910968384 PC1 0.319013110637155
1 locus_72438.03 0.239922808804418 0.665597896316783 0.182550727938593 -0.0811110681663271 PC1 0.665597896316783
1 locus_72632.04 0.259066850266569 0.665455018043752 0.194990176070133 -0.416708548260826 PC1 0.665455018043752
1 locus_72936.02 -0.259941808418842 -0.392212641699145 -0.686971612768466 0.200004612827808 PC2 0.686971612768466
1 locus_74005.01 -0.25621346461313 -0.678725782023197 -0.166787742516188 0.38757334220343 PC1 0.678725782023197
1 locus_74064.02 -0.223275290971381 -0.615150968182133 -0.150961902031129 0.173533606743946 PC1 0.615150968182133
1 locus_74088.04 0.170857125049848 0.158715908989551 0.641390859162016 -0.00275564697038876 PC2 0.641390859162016
1 locus_75005.04 0.127357617498617 0.288714507526018 0.209925041615106 -0.000299451206736999 PC1 0.288714507526018
1 locus_75450.03 0.0980467200820434 0.319013110637155 -0.0316868025310703 -0.156198910968384 PC1 0.319013110637155
1 locus_75725.03 0.259066850266569 0.665455018043752 0.194990176070133 -0.416708548260826 PC1 0.665455018043752
1 locus_75948.02 -0.223275290971381 -0.615150968182133 -0.150961902031129 0.173533606743946 PC1 0.615150968182133
1 locus_76049.03 0.197389752720547 0.440680308490041 0.347570137329371 0.0435088947436552 PC1 0.440680308490041
1 locus_76080.04 0.200571119934673 0.43775381141975 0.372921946758359 0.0592765624467859 PC1 0.43775381141975
1 locus_76405.03 0.188078695291316 0.421636008902077 0.184582878685986 -0.508568232370179 PC3 0.508568232370179
1 locus_76606.01 -0.189644033176518 -0.455606220509829 -0.221201385533435 0.19504374021331 PC1 0.455606220509829
1 locus_76664.04 0.263322114111157 0.707623606940262 0.189018415464086 -0.270337885578304 PC1 0.707623606940262
1 locus_76729.01 -0.0793442280481159 -0.208293911368717 -0.113553057516833 -0.105258106230423 PC1 0.208293911368717
1 locus_76907.03 0.0505515049124709 0.259810781203296 -0.142129215429488 0.01310745799492 PC1 0.259810781203296
1 locus_77559.01 0.127895119069116 0.436764233469496 -0.0847803357696219 -0.245505767402287 PC1 0.436764233469496
1 locus_77791.04 0.295687761911337 0.516159487746296 0.663307792260038 -0.257206024938564 PC2 0.663307792260038
1 locus_77906.01 -0.197389752720547 -0.440680308490041 -0.347570137329371 -0.0435088947436552 PC1 0.440680308490041
1 locus_78484.04 0.118431661260073 0.397869236081197 0.0851620740195635 0.358844758317959 PC1 0.397869236081197
1 locus_78601.01 -0.100744137570614 -0.2484543774128 -0.142929681372551 -0.0323134882161772 PC1 0.2484543774128
1 locus_78602.01 0.153159545157624 0.562782161697752 -0.109340726095698 -0.0843380759104798 PC1 0.562782161697752
1 locus_78804.02 0.202148619461623 0.573675504356594 0.110974147255637 -0.154546253627972 PC1 0.573675504356594
1 locus_79085.01 -0.25960745357481 -0.738368833964344 -0.131866663474673 0.229366465942977 PC1 0.738368833964344
1 locus_79133.01 -0.182652167980017 -0.505696541859914 -0.166514417511488 -0.0374047080667999 PC1 0.505696541859914
1 locus_79175.02 0.157904302799686 0.532918085798369 -0.0494916477201271 -0.130255013017138 PC1 0.532918085798369
1 locus_79229.02 -0.287660047902089 -0.488670685869904 -0.689812316146227 0.161243630938345 PC2 0.689812316146227
1 locus_79290.02 -0.0353120809920281 -0.0545162306870563 -0.111331188097301 -0.0491394984111495 PC2 0.111331188097301
1 locus_79329.02 -0.257019182735838 -0.687690802039256 -0.223422965850667 0.133065584243582 PC1 0.687690802039256
1 locus_79662.03 -0.084852265482665 -0.17131162858846 -0.166754762573552 0.0242259828732005 PC1 0.17131162858846
1 locus_79828.02 -0.233666161012362 -0.558686340914344 -0.440131306680852 -0.384319821138271 PC1 0.558686340914344
1 locus_79992.03 0.210884598657353 0.379178330806348 0.424158715749538 -0.303842758535874 PC2 0.424158715749538
1 locus_80071.01 -0.288718125542614 -0.528009308696964 -0.649479920705523 0.0994707348377345 PC2 0.649479920705523
1 locus_80227.01 -0.252954784309348 -0.408879007308368 -0.721941502673406 -0.173701193899086 PC2 0.721941502673406
1 locus_80339.04 0.239922808804418 0.665597896316783 0.182550727938593 -0.0811110681663271 PC1 0.665597896316783
1 locus_80388.03 0.141984234760264 0.476414687129876 -0.0465252779287677 -0.141581049039112 PC1 0.476414687129876
1 locus_80507.04 0.24302396386818 0.460275602707869 0.613316166288917 0.26646696204632 PC2 0.613316166288917
1 locus_80555.02 -0.0391724822128309 -0.160090048603548 0.0636543260382609 0.0606797647590013 PC1 0.160090048603548
1 locus_80580.01 -0.29318468084757 -0.574922453420045 -0.483519129469427 0.540478315857114 PC1 0.574922453420045
1 locus_80616.02 0.258975993709856 0.75932473658955 0.186010347965156 0.116592385096172 PC1 0.75932473658955
1 locus_80641.03 0.286477403065173 0.54859739666422 0.661124331320213 0.113901049407956 PC2 0.661124331320213
1 locus_80654.02 0.116280855309666 0.457163743435277 -0.123393120415655 -0.0382543552846459 PC1 0.457163743435277
1 locus_80873.03 -0.282013354358356 -0.494413535144903 -0.732796040725658 -0.150494787240502 PC2 0.732796040725658
1 locus_80954.02 -0.263507399432063 -0.453029204911264 -0.664844511904335 -0.0107700005758559 PC2 0.664844511904335
1 locus_80974.01 -0.314345479970115 -0.615818586695536 -0.670031561337632 0.00336574644851378 PC2 0.670031561337632
1 locus_81024.04 -0.163601309453557 -0.531556566721255 0.0390820650061598 0.212426035766414 PC1 0.531556566721255
1 locus_81030.02 -0.246943766930181 -0.677109308001868 -0.228794987109776 -0.0248965300108455 PC1 0.677109308001868
1 locus_81061.01 -0.263507399432063 -0.453029204911264 -0.664844511904335 -0.0107700005758559 PC2 0.664844511904335
1 locus_81138.03 0.267793672286779 0.45182730194084 0.661922632398761 -0.0932430640021224 PC2 0.661922632398761
1 locus_81213.04 0.0626455799237659 0.19042583709125 0.107189302914926 0.306688124829518 PC3 0.306688124829518
1 locus_81251.02 -0.30130746561382 -0.590627765408561 -0.590660463817023 0.198339035913402 PC2 0.590660463817023
1 locus_81509.04 0.108748105361838 0.248487816072385 0.245231941553325 0.263855982713635 PC3 0.263855982713635
1 locus_81873.04 0.223275290971381 0.615150968182133 0.150961902031129 -0.173533606743946 PC1 0.615150968182133
1 locus_82124.02 -0.232911208691619 -0.541501661682258 -0.281057435180262 0.312447382453393 PC1 0.541501661682258
1 locus_82435.02 -0.0397272562310273 -0.135871262873802 -0.0888255769705957 -0.365301553507007 PC3 0.365301553507007
1 locus_82770.02 -0.226436095614452 -0.614566004710729 -0.171726423186486 0.160781767940058 PC1 0.614566004710729
1 locus_82829.01 -0.176074973272208 -0.375916951603581 -0.222974958266736 0.397638376777618 PC3 0.397638376777618
1 locus_82880.01 0.0363968721517941 0.260175038742411 -0.177918202211302 0.161119391801845 PC1 0.260175038742411
1 locus_82973.03 0.252954784309348 0.408879007308368 0.721941502673406 0.173701193899086 PC2 0.721941502673406
1 locus_83177.04 0.199608440028463 0.455338816408215 0.273688956135193 -0.194942952726823 PC1 0.455338816408215
1 locus_83862.01 -0.0537495652310425 -0.169139334680619 -0.0929869237953827 -0.301723211405812 PC3 0.301723211405812
1 locus_84082.03 0.301229020702616 0.58794393243101 0.677864978522297 0.120498140434348 PC2 0.677864978522297
