axis snp loading PC1 PC2 PC3 predictor correlation
1 locus_2265.03 0.0892273432235812 0.455998548728512 -0.0449269927485987 -0.0133474773911003 PC1 0.455998548728512
1 locus_2272.02 0.0995056191644209 0.476414687129876 -0.0465252779287677 -0.141581049039112 PC1 0.476414687129876
1 locus_2275.01 0.0983845311511776 0.522838126610129 0.059460635887283 0.243130684302155 PC1 0.522838126610129
1 locus_2283.03 0.0977211767271966 0.475161696051564 0.204299802450251 0.292820671124868 PC1 0.475161696051564
1 locus_2629.02 0.00915600308391887 0.266392567399165 -0.690001181401111 -0.19719194530484 PC2 0.690001181401111
1 locus_2773.04 -0.136479391798257 -0.674769218709356 -0.112340046812953 -0.176909660262833 PC1 0.674769218709356
1 locus_3102.04 -0.0116606489469743 -0.0384826658379811 -0.107272250430056 -0.093036127726225 PC2 0.107272250430056
1 locus_3119.04 -0.107390032514688 -0.428434319961895 -0.133608752961584 0.210954965303601 PC1 0.428434319961895
1 locus_3332.03 0.0354884028950527 0.181338923882746 -0.0501032646961706 -0.0572217309166865 PC1 0.181338923882746
1 locus_3357.01 0.141883235232099 0.588281760819246 0.134239325692176 -0.254957889404176 PC1 0.588281760819246
1 locus_3376.04 0.1056394471955 0.498604865013902 -0.0542360900044918 -0.187696058269233 PC1 0.498604865013902
1 locus_3532.01 0.144639319368617 0.615150968182133 0.150961902031129 -0.173533606743946 PC1 0.615150968182133
1 locus_3726.02 0.0152167808717943 -0.177814537497376 0.741401856569474 0.147481855963118 PC2 0.741401856569474
1 locus_3791.01 0.0809837665194994 0.352211590636861 -0.0144710081828076 -0.224148213163269 PC1 0.352211590636861
1 locus_3989.01 0.1354563463056 0.530693790867761 0.119242849406129 -0.385355255856289 PC1 0.530693790867761
1 locus_4095.02 0.12221187490433 0.451364182921435 0.258342193411719 -0.218551843224731 PC1 0.451364182921435
1 locus_4245.02 0.166768046236866 0.719398635482102 0.250656933586034 -0.0351716660397994 PC1 0.719398635482102
1 locus_4511.03 0.109894927515373 0.531361985160658 -0.0407836449252485 -0.117858755031025 PC1 0.531361985160658
1 locus_4521.01 0.104136108154382 0.494939933272983 -0.032574096679063 -0.137299811743774 PC1 0.494939933272983
1 locus_4558.02 0.159640022808849 0.701328958735097 0.247112688045178 0.0301496974985569 PC1 0.701328958735097
1 locus_4639.01 0.11820954322115 0.376419846588447 0.379671924684128 -0.250936512352055 PC2 0.379671924684128
1 locus_4659.02 -0.157274983100488 -0.54859739666422 -0.661124331320213 -0.113901049407956 PC2 0.661124331320213
1 locus_4723.04 -0.143205893150868 -0.706547553111838 -0.149694648214501 -0.230670243219392 PC1 0.706547553111838
1 locus_4732.01 0.0167726088481622 0.236865310581795 -0.253604459809834 0.226886269758237 PC2 0.253604459809834
1 locus_4759.03 0.166217441988331 0.58794393243101 0.677864978522297 0.120498140434348 PC2 0.677864978522297
1 locus_4827.03 0.157274983100488 0.54859739666422 0.661124331320213 0.113901049407956 PC2 0.661124331320213
1 locus_4832.04 0.165502407511711 0.790438980408867 0.0418255518992993 -0.0519575125059408 PC1 0.790438980408867
1 locus_4865.04 0.157274983100488 0.54859739666422 0.661124331320213 0.113901049407956 PC2 0.661124331320213
1 locus_4970.04 -0.0930221646677413 -0.438827413531421 0.0553187741654129 0.178359563400086 PC1 0.438827413531421
1 locus_5122.01 0.108471179291608 0.35757348404725 0.595686070907381 0.217362462560227 PC2 0.595686070907381
1 locus_5150.02 0.108308915456876 0.555132744855611 0.0763908280369428 0.200896330808959 PC1 0.555132744855611
1 locus_5205.04 0.116123929853924 0.331609694882737 0.738931016235584 0.184238568793862 PC2 0.738931016235584
1 locus_5223.02 -0.130910810237892 -0.408879007308368 -0.721941502673406 -0.173701193899086 PC2 0.721941502673406
1 locus_5238.01 -0.157274983100488 -0.54859739666422 -0.661124331320213 -0.113901049407956 PC2 0.661124331320213
1 locus_5241.04 -0.133525412186717 -0.623284373577918 -0.241286834331046 -0.232121265054318 PC1 0.623284373577918
1 locus_5242.02 -0.130866026750902 -0.623925116171545 0.00995306270573099 0.114733727518072 PC1 0.623925116171545
1 locus_5243.04 -0.0388330692404357 -0.00228752627079363 -0.602122340943003 -0.184249182650871 PC2 0.602122340943003
1 locus_5258.02 0.0309770329209621 0.194983383114953 -0.164313883847632 -0.0923889322985361 PC1 0.194983383114953
1 locus_5263.02 0.135427921071916 0.605647164283156 0.0447103335686879 -0.195415322227592 PC1 0.605647164283156
1 locus_5275.04 0.117510810416552 0.435025506158618 0.230954504259344 -0.233968878351634 PC1 0.435025506158618
1 locus_5277.02 0.103122613576472 0.29998995071272 0.704593376840576 0.264106737354259 PC2 0.704593376840576
1 locus_5283.01 0.0321737872687164 0.179212384768511 -0.12872020556639 -0.1246668938376 PC1 0.179212384768511
1 locus_5287.04 -0.0182458349637863 -0.21727584793809 0.634991493313356 0.49696969644138 PC2 0.634991493313356
1 locus_5291.04 -0.0764841954348266 -0.134955470478603 -0.534663153742267 0.14577497477657 PC2 0.534663153742267
1 locus_5305.02 -0.039803756285412 -0.317925308363219 0.538477093577112 0.366905505667954 PC2 0.538477093577112
1 locus_5306.04 0.10942147796226 0.509062340456887 -0.0287890975510932 -0.180889795561646 PC1 0.509062340456887
1 locus_5311.04 -0.0173686452646316 -0.0545162306870563 -0.111331188097301 -0.0491394984111495 PC2 0.111331188097301
1 locus_5316.02 -0.060727917822741 -0.445221112211873 0.262520314104147 -0.174408977658739 PC1 0.445221112211873
1 locus_5317.04 -0.119830896840528 -0.3113768773036 -0.706441847768703 0.027123276731311 PC2 0.706441847768703
1 locus_5322.01 -0.100499417814299 -0.484713347712006 0.0484455201148649 0.130731339691983 PC1 0.484713347712006
1 locus_5325.01 -0.166217441988331 -0.58794393243101 -0.677864978522297 -0.120498140434348 PC2 0.677864978522297
1 locus_5327.01 -0.130910810237892 -0.408879007308368 -0.721941502673406 -0.173701193899086 PC2 0.721941502673406
1 locus_5332.03 -0.0694132410755597 -0.296620758866647 -0.2681971862823 -0.237134948842221 PC1 0.296620758866647
1 locus_5341.03 -0.157398229293131 -0.741261828156303 -0.165968692639169 -0.110213875979811 PC1 0.741261828156303
1 locus_5345.04 0.0445812266376403 0.134570576688591 0.172379020069942 -0.0782078547381214 PC2 0.172379020069942
1 locus_5347.04 -0.00881541896750867 -0.172997658036763 0.63465820738105 0.486502406746425 PC2 0.63465820738105
1 locus_5353.01 -0.0318826896652597 -0.19042583709125 -0.107189302914926 -0.306688124829518 PC3 0.306688124829518
1 locus_5358.01 -0.0136149836235809 -0.187418135565184 0.632934753382701 0.522256678652317 PC2 0.632934753382701
1 locus_5362.01 0.157398229293131 0.741261828156302 0.165968692639169 0.110213875979811 PC1 0.741261828156302
1 locus_5363.03 0.0171999362544902 -0.07066964822685 0.278269747487793 -0.195444920468103 PC2 0.278269747487793
1 locus_5374.01 -0.0609087192417339 -0.296974260603472 0.0906203065601761 0.164454478646933 PC1 0.296974260603472
1 locus_5381.02 -0.103019662347469 -0.541171142364457 -0.0729729501842996 -0.245818905506996 PC1 0.541171142364457
1 locus_5395.04 0.132539837347441 0.406353772572769 0.753323131559493 0.180459966035815 PC2 0.753323131559493
1 locus_5400.01 0.108880865252584 0.573353566133505 0.0550842212176927 0.230126100952677 PC1 0.573353566133505
1 locus_5405.04 0.179234712462532 0.697800748291977 0.383557433173773 -0.165209516211567 PC1 0.697800748291977
1 locus_5406.01 0.108880865252584 0.573353566133505 0.0550842212176927 0.230126100952677 PC1 0.573353566133505
1 locus_5410.04 0.170452324419704 0.698235090689859 0.242702548021659 -0.210476078239805 PC1 0.698235090689859
1 locus_5423.04 -0.107642103094845 -0.385599337923882 -0.247500050565905 0.209728484197287 PC1 0.385599337923882
1 locus_5433.03 -0.157274983100488 -0.54859739666422 -0.661124331320213 -0.113901049407956 PC2 0.661124331320213
1 locus_5442.04 -0.137180791482729 -0.606847500800338 -0.0504938443186206 0.216960959163491 PC1 0.606847500800338
1 locus_5444.03 -0.103019662347469 -0.541171142364457 -0.0729729501842996 -0.245818905506996 PC1 0.541171142364457
1 locus_5451.01 -0.0524554789892203 -0.223894670162068 0.0530572663728677 0.232896798974237 PC3 0.232896798974237
1 locus_5456.04 0.166217441988331 0.58794393243101 0.677864978522297 0.120498140434348 PC2 0.677864978522297
1 locus_5473.02 0.157274983100488 0.54859739666422 0.661124331320213 0.113901049407956 PC2 0.661124331320213
1 locus_5484.02 -0.00996711184095201 -0.255810252717115 0.659827779134035 0.208905936950073 PC2 0.659827779134035
1 locus_5490.04 0.121663465999491 0.57621761590618 -0.010908124566702 -0.125134115752586 PC1 0.57621761590618
1 locus_5501.04 -0.0121055408395494 0.106104540906422 -0.283633342018949 0.228955367489831 PC2 0.283633342018949
1 locus_5509.01 -0.157274983100488 -0.54859739666422 -0.661124331320213 -0.113901049407956 PC2 0.661124331320213
1 locus_5517.02 -0.100465091897216 -0.618620672804104 0.303175226412876 -0.0128706392128552 PC1 0.618620672804104
1 locus_5600.01 0.108880865252584 0.573353566133505 0.0550842212176927 0.230126100952677 PC1 0.573353566133505
1 locus_5646.02 0.00516721932608113 0.00939062524149089 0.218211301257341 0.28393800039818 PC3 0.28393800039818
1 locus_5874.04 0.0863394679526711 0.313997420111892 0.250528514601311 -0.0652087003076162 PC1 0.313997420111892
1 locus_6230.04 0.0677710014652069 0.190127311231112 0.0440603709461106 -0.528810597928958 PC3 0.528810597928958
1 locus_6983.03 0.00761853944967614 -0.111923195546891 0.632649855300924 0.399614668488644 PC2 0.632649855300924
1 locus_6990.03 0.00973758595931566 -0.0826396988899632 0.250531133635279 -0.137024474549762 PC2 0.250531133635279
1 locus_7042.02 0.119216213563105 0.487759915552531 0.226558396126947 -0.0583504623310847 PC1 0.487759915552531
1 locus_7537.03 -0.111138836745653 -0.448990593495986 -0.133274755581064 0.203253005596634 PC1 0.448990593495986
1 locus_7823.03 -0.154192772126409 -0.506726616790498 -0.401227296039845 0.413575915541408 PC1 0.506726616790498
1 locus_7915.01 -0.114242967524244 -0.440680308490041 -0.347570137329371 -0.0435088947436552 PC1 0.440680308490041
1 locus_7935.04 -0.0339648126230405 -0.0160444513744821 -0.576845516038035 -0.299770047664891 PC2 0.576845516038035
1 locus_8785.03 -0.120755464538422 -0.415103109967114 -0.271429110668386 0.317340941509543 PC1 0.415103109967114
1 locus_8809.02 -0.104592146042248 -0.384104916806522 -0.247412868623007 0.153755256025931 PC1 0.384104916806522
1 locus_9720.03 -0.0479957099455504 -0.305276748383779 0.293732451910044 0.192986655374795 PC1 0.305276748383779
1 locus_9769.02 -0.103329092368272 -0.283140022091921 -0.712132868849833 -0.202509647229634 PC2 0.712132868849833
1 locus_9877.04 0.130910810237892 0.408879007308368 0.721941502673406 0.173701193899086 PC2 0.721941502673406
1 locus_9938.02 0.169102695663642 0.732017087637015 0.241766084804792 -0.0450869226075517 PC1 0.732017087637015
1 locus_10424.01 -0.0934737126573153 -0.161305375146553 -0.481443274620799 0.469539105890172 PC2 0.481443274620799
1 locus_10645.01 -0.0126257965187575 -0.0988652119449942 -0.0677933495112856 -0.258929053538661 PC3 0.258929053538661
1 locus_11086.04 0.109342896085436 0.289836527330889 0.646050347586806 0.00112404947127953 PC2 0.646050347586806
1 locus_11242.04 -0.144683029387023 -0.503617746380261 -0.519364182116731 0.0423459114860444 PC2 0.519364182116731
1 locus_11470.04 -0.0733028630262948 -0.433806009314503 0.283919836337487 0.163835600783757 PC1 0.433806009314503
1 locus_11642.04 -0.13522515614336 -0.699233030585522 0.0365068498108024 -0.0641916576946155 PC1 0.699233030585522
1 locus_11779.03 -0.0720578983046454 -0.387222643875441 0.409873156692703 0.532986618232347 PC3 0.532986618232347
1 locus_12349.02 0.118185075133453 0.435423393783458 0.244070943728916 -0.225014488376105 PC1 0.435423393783458
1 locus_12467.02 0.166217441988331 0.58794393243101 0.677864978522297 0.120498140434348 PC2 0.677864978522297
1 locus_12508.02 0.174226428197398 0.831540765367009 0.187207120657899 0.173094851169266 PC1 0.831540765367009
1 locus_13209.02 0.143825964901244 0.552567950628536 0.277817178929755 -0.211168211595793 PC1 0.552567950628536
1 locus_13386.04 -0.0983845311511776 -0.52283812661013 -0.0594606358872831 -0.243130684302154 PC1 0.52283812661013
1 locus_13414.03 -0.0781929209051277 -0.072513425391621 -0.696802404709249 0.177617175158209 PC2 0.696802404709249
1 locus_14649.01 0.150023151601343 0.522548029505233 0.487223456609188 -0.12496431687919 PC1 0.522548029505233
1 locus_14746.02 0.104136108154382 0.494939933272983 -0.032574096679063 -0.137299811743774 PC1 0.494939933272983
1 locus_14755.01 -0.112708943226837 -0.32757056254164 -0.571082107923361 0.0324618791168147 PC2 0.571082107923361
1 locus_14876.02 0.12669377118102 0.391340680387397 0.711059299007605 0.169980869518206 PC2 0.711059299007605
1 locus_14899.01 0.190562023100643 0.757214582953325 0.525877594080027 0.0772950823908495 PC1 0.757214582953325
1 locus_14913.01 -0.0727230312840021 -0.12952957850087 -0.563629610732171 0.0447993695634314 PC2 0.563629610732171
1 locus_15001.02 0.0978012421040737 0.284554510232247 0.69967090079984 0.301187960329045 PC2 0.69967090079984
1 locus_15014.02 -0.059846763223733 -0.351992150158857 -0.090267071183951 -0.374881982737939 PC3 0.374881982737939
1 locus_15041.02 -0.109894927515373 -0.531361985160658 0.0407836449252485 0.117858755031025 PC1 0.531361985160658
1 locus_15057.01 0.00973880114386957 0.195891084707124 -0.260849458906952 0.189864512229634 PC2 0.260849458906952
1 locus_15092.01 -0.0492583223427628 -0.237913749345899 0.0819081793610269 0.156161292073842 PC1 0.237913749345899
1 locus_15102.01 0.052052167324899 -0.0863616884235599 0.667699347416208 -0.345914586966212 PC2 0.667699347416208
1 locus_15113.04 -0.0404261086115578 -0.0279038601758873 -0.656785794447333 -0.345233811131562 PC2 0.656785794447333
1 locus_15129.01 0.00996711184095197 0.255810252717115 -0.659827779134035 -0.208905936950073 PC2 0.659827779134035
1 locus_15185.02 -0.0527852315220318 -0.180555243391283 -0.318450505391407 -0.178711362978027 PC2 0.318450505391407
1 locus_15234.03 -0.104136108154382 -0.494939933272982 0.032574096679063 0.137299811743774 PC1 0.494939933272982
1 locus_15252.03 0.0190141747939428 0.0405909228018976 0.0768324957205954 -0.0973437869274682 PC3 0.0973437869274682
1 locus_15292.03 -0.141932437707463 -0.667335685329454 -0.170844822462132 -0.128934122173056 PC1 0.667335685329454
1 locus_15325.03 -0.12936339993638 -0.449355343536036 -0.362792618715423 0.204989024403538 PC1 0.449355343536036
1 locus_15328.03 0.0225043537036898 0.0753261276989368 0.125609843073087 0.0530541631759411 PC2 0.125609843073087
1 locus_15362.03 -0.0480438904800545 -0.0872911875364752 -0.591838798485541 -0.330248449433204 PC2 0.591838798485541
1 locus_15370.01 -0.0579011466833445 0.0707638818077937 -0.673714406552667 0.391343335126993 PC2 0.673714406552667
1 locus_15371.02 -0.128069657970296 -0.490334798268022 -0.296038299350311 0.11683894029316 PC1 0.490334798268022
1 locus_15427.02 -0.155723114558095 -0.708185220623759 -0.173283734987181 -0.0197483341788904 PC1 0.708185220623759
1 locus_15439.02 -0.11365142519253 -0.532189744838995 -0.03857463481988 0.0636018020908997 PC1 0.532189744838995
1 locus_15489.04 -0.0200500706841901 -0.158411963247489 0.163520836504965 0.0188375683242138 PC2 0.163520836504965
1 locus_15522.02 -0.141281408088432 -0.556815352349029 -0.255982969051221 0.176784670420732 PC1 0.556815352349029
1 locus_15609.04 0.00465595236275644 0.174581951774374 -0.273527861452097 0.1853833425509 PC2 0.273527861452097
1 locus_15611.02 -0.118185075133453 -0.435423393783458 -0.244070943728916 0.225014488376105 PC1 0.435423393783458
1 locus_15617.03 -0.163096796851681 -0.687228338129882 -0.155531224660196 0.245785593942534 PC1 0.687228338129882
1 locus_15651.02 0.0941630445802514 0.374579847260626 0.0314956849514236 -0.327118035582517 PC1 0.374579847260626
1 locus_15678.03 -0.0572662451508841 -0.118272080748413 -0.628312805004584 -0.328341689526385 PC2 0.628312805004584
1 locus_15683.03 -0.162312011108426 -0.75932473658955 -0.186010347965156 -0.116592385096172 PC1 0.75932473658955
1 locus_15735.01 0.0696010992202363 0.16711167413653 0.658918068162121 0.327107697134982 PC2 0.658918068162121
1 locus_15758.01 -0.00881541896750862 -0.172997658036763 0.63465820738105 0.486502406746425 PC2 0.63465820738105
1 locus_15789.01 0.152689024733422 0.682078707796803 0.21885761045776 0.047271066345825 PC1 0.682078707796803
1 locus_15820.01 0.147814889200178 0.690520128931509 0.188638091976919 0.133043778519259 PC1 0.690520128931509
1 locus_15838.03 -0.0638697706648561 0.0690959867736191 -0.745512887433767 0.390941002010648 PC2 0.745512887433767
1 locus_15946.03 0.104136108154382 0.494939933272983 -0.032574096679063 -0.137299811743774 PC1 0.494939933272983
1 locus_16407.01 0.108880865252584 0.573353566133505 0.0550842212176927 0.230126100952677 PC1 0.573353566133505
1 locus_16472.01 0.101695064100885 0.238716207862314 0.681080609052678 0.00273781959860443 PC2 0.681080609052678
1 locus_16529.03 -0.0598467632237331 -0.351992150158857 -0.090267071183951 -0.374881982737939 PC3 0.374881982737939
1 locus_16576.03 0.157398229293131 0.741261828156302 0.165968692639169 0.110213875979811 PC1 0.741261828156302
1 locus_16628.02 -0.0236453704756298 -0.319457337547898 0.631614308094431 0.180340609520999 PC2 0.631614308094431
1 locus_16679.01 -0.0774387471098182 -0.231128090622938 -0.0732457656405724 0.510198574515195 PC3 0.510198574515195
1 locus_17216.03 -0.13310791250047 -0.270961198409589 -0.808033081822198 0.301644082765624 PC2 0.808033081822198
1 locus_17543.02 -0.116229741844565 -0.366198273911521 -0.588821756757207 -0.083481086199177 PC2 0.588821756757207
1 locus_17683.03 -0.099505619164421 -0.476414687129875 0.0465252779287677 0.141581049039112 PC1 0.476414687129875
1 locus_17684.04 -0.121917211434128 -0.559261407713133 -0.0081036270056146 0.169696162355257 PC1 0.559261407713133
1 locus_17690.02 0.125130928872027 0.373901692720438 0.737660591100335 0.172718665844673 PC2 0.737660591100335
1 locus_17694.02 -0.127922741037254 -0.656773128289519 0.085238749045184 0.0401520884059359 PC1 0.656773128289519
1 locus_17699.03 0.156184143338445 0.549382974031538 0.411995066385799 -0.260992489407936 PC1 0.549382974031538
1 locus_17701.02 0.00973880114386957 0.195891084707124 -0.260849458906952 0.189864512229634 PC2 0.260849458906952
1 locus_17772.02 -0.157274983100488 -0.54859739666422 -0.661124331320213 -0.113901049407956 PC2 0.661124331320213
1 locus_17816.01 -0.010837310194198 0.0964064371465762 -0.690419753270859 -0.490739804569996 PC2 0.690419753270859
1 locus_17827.02 0.0504423944056972 0.26317387373267 0.113957512599641 0.238649079210374 PC1 0.26317387373267
1 locus_17835.03 0.0220426177566576 0.143503689648056 0.112405269189161 0.322462593765441 PC3 0.322462593765441
1 locus_17862.04 0.0289362129453893 0.0934166197265142 0.179265706656011 0.0825744678793815 PC2 0.179265706656011
1 locus_17887.02 -0.130910810237892 -0.408879007308368 -0.721941502673406 -0.173701193899086 PC2 0.721941502673406
1 locus_17948.02 0.104818655462934 0.504451848181775 -0.043716491517287 -0.129912603978491 PC1 0.504451848181775
1 locus_18326.01 -0.0449078548478011 -0.337009127168326 0.201842601759363 -0.148634699615985 PC1 0.337009127168326
1 locus_18557.04 0.0507669841703413 0.144868585972654 0.204777008676742 -0.109969273091128 PC2 0.204777008676742
1 locus_18579.01 -0.11223890049524 -0.404500632676925 -0.260233730401662 0.205165061693325 PC1 0.404500632676925
1 locus_18687.02 -0.104136108154382 -0.494939933272983 0.032574096679063 0.137299811743774 PC1 0.494939933272983
1 locus_18797.03 0.0927685192435257 0.286413295762069 0.539023736717625 0.153421341674336 PC2 0.539023736717625
1 locus_18865.02 0.138743131223859 0.509902550816482 0.466019302062559 0.0191258011798142 PC1 0.509902550816482
1 locus_18921.03 -0.12358115961768 -0.459623970103357 -0.55062764971218 -0.257326190814631 PC2 0.55062764971218
1 locus_19046.01 -0.0881470171831258 -0.113801917068172 -0.740459041332952 0.140406877924569 PC2 0.740459041332952
1 locus_19200.03 -0.0592169137624578 -0.31693806989974 0.068025921726394 0.0112530131185511 PC1 0.31693806989974
1 locus_19219.01 -0.1056394471955 -0.498604865013902 0.0542360900044918 0.187696058269233 PC1 0.498604865013902
1 locus_19324.03 -0.185865635049812 -0.857734268208022 -0.141668683589502 0.0297203445108155 PC1 0.857734268208022
1 locus_19328.01 0.169551520681006 0.686287340251274 0.271727263830864 -0.194712496467253 PC1 0.686287340251274
1 locus_19441.03 -0.0485591629212918 -0.114563467537155 -0.145210401376677 0.285620344879885 PC3 0.285620344879885
1 locus_19445.03 -0.105450583100028 -0.51806110495459 0.084725407799275 0.152594344526751 PC1 0.51806110495459
1 locus_19476.04 -0.0853516136910017 -0.44357718384263 0.148458455439911 0.15184026744401 PC1 0.44357718384263
1 locus_19481.03 -0.150010281951535 -0.550013627305962 -0.240584868467609 0.407822323976322 PC1 0.550013627305962
1 locus_19502.02 -0.0992823126861216 -0.464037704074085 0.0545798105255539 0.201016526592073 PC1 0.464037704074085
1 locus_19572.02 0.0972616567712898 0.491444202829971 -0.347870264593624 -0.518101425577047 PC3 0.518101425577047
1 locus_19653.04 -0.110529750175683 -0.488100387549752 0.0415675653633826 0.310516564336444 PC1 0.488100387549752
